date	hours	sales	transactions	items
2013-09-28	19	5211.920000000007	130	1386
2013-09-28	20	3615.5400000000027	87	932
2013-09-28	21	149.18	5	42
2013-09-29	8	211.06	3	28
2013-09-29	9	3351.3200000000015	91	857
2013-09-29	10	5195.710000000001	137	1342
2013-09-29	11	9466.80999999992	182	2336
2013-09-29	12	9601.639999999918	174	2369
2013-09-29	13	9118.73999999992	161	2250
2013-09-29	14	7602.069999999972	159	1896
2013-09-29	15	6570.280000000005	144	1638
2013-09-29	16	7521.009999999983	183	1909
2013-09-29	17	8830.389999999934	187	2256
2013-09-29	18	6652.640000000001	189	1811
2013-09-29	19	6034.160000000006	160	1601
2013-09-29	20	5852.930000000005	121	1457
2013-09-29	21	441.12	11	115
2013-09-30	8	165.51	3	31
2013-09-30	9	2144.0800000000017	61	562
2013-09-30	10	4947.480000000006	96	1310
2013-09-30	11	4878.360000000004	131	1239
2013-09-30	12	5522.070000000005	156	1477
2013-09-30	13	5555.630000000004	140	1366
2013-09-30	14	6192.020000000003	131	1511
2013-09-30	15	5805.030000000008	138	1521
2013-09-30	16	6113.32	154	1512
2013-09-30	17	6355.470000000003	143	1504
2013-09-30	18	6901.409999999991	178	1898
2013-09-30	19	6892.529999999998	200	1911
2013-09-30	20	4078.480000000004	122	1092
2013-09-30	21	2909.840000000002	81	764
2013-09-30	22	256.71000000000004	4	55
2013-10-01	7	154.5	3	29
2013-10-01	9	1863.8300000000004	71	450
2013-10-01	10	2826.110000000003	84	749
2013-10-01	11	4986.080000000003	143	1211
2013-10-01	12	4678.200000000008	151	1238
2013-10-01	13	5853.910000000006	139	1164
2013-10-01	14	6889.330000000004	155	1719
2013-10-01	15	5271.700000000004	135	1346
2013-10-01	16	4435.990000000003	129	1151
2013-10-01	17	5811.0400000000045	141	1368
2013-10-01	18	5154.080000000005	157	1469
2013-10-01	19	5444.520000000006	144	1419
2013-10-01	20	5993.770000000002	137	1479
2013-10-01	21	4166.650000000005	95	1058
2013-10-01	22	76.5	1	34
2013-10-02	9	2167.940000000001	84	508
2013-10-02	10	3757.4000000000037	96	953
2013-10-02	11	4412.270000000004	105	962
2013-10-02	12	4671.150000000006	139	1143
2013-10-02	13	5806.740000000005	150	1399
2013-10-02	14	5851.210000000006	141	1368
2013-10-02	15	5017.070000000004	128	1220
2013-10-02	16	3607.800000000003	118	957
2013-10-02	17	4166.250000000004	139	1114
2013-10-02	18	6518.380000000003	176	1604
2013-10-02	19	5179.520000000006	127	1336
2013-10-02	20	3881.310000000004	90	1004
2013-10-02	21	2429.650000000001	70	644
2013-10-02	22	33.5	1	18
2013-10-03	8	314.1	6	59
2013-10-03	9	1700.310000000001	71	475
2013-10-03	10	2265.5000000000005	68	623
2013-10-03	11	4008.500000000003	122	981
2013-10-03	12	5646.810000000003	143	1331
2013-10-03	13	4469.8700000000035	117	1105
2013-10-03	14	5867.570000000003	129	1379
2013-10-03	15	6090.790000000004	138	1474
2013-10-03	16	6122.400000000005	139	1492
2013-10-03	17	6183.470000000004	161	1514
2013-10-03	18	6055.360000000006	139	1522
2013-10-03	19	5414.860000000002	147	1399
2013-10-03	20	3279.520000000002	81	833
2013-10-03	21	3241.740000000004	73	822
2013-10-03	22	165.62	2	31
2013-10-04	9	2375.8700000000017	78	544
2013-10-04	10	4876.930000000006	124	1185
2013-10-04	11	5895.560000000006	122	1406
2013-10-04	12	6144.640000000003	159	1528
2013-10-04	13	6761.879999999995	148	1638
2013-10-04	14	6410.6900000000005	138	1418
2013-10-04	15	6294.419999999987	140	1492
2013-10-04	16	6025.570000000003	130	1525
2013-10-04	17	6628.850000000004	156	1678
2013-10-04	18	5688.810000000006	155	1471
2013-10-04	19	5413.020000000002	142	1399
2013-10-04	20	4077.460000000005	99	1061
2013-10-04	21	2276.3900000000012	68	648
2013-10-04	22	222.69	6	55
2013-10-05	7	225.48000000000008	3	29
2013-10-05	9	4122.410000000004	87	1003
2013-10-05	10	7451.799999999985	142	1824
2013-10-05	11	8561.239999999956	169	2060
2013-10-05	12	9940.34999999991	206	2397
2013-10-05	13	9539.869999999917	192	2310
2013-10-05	14	9621.509999999922	205	2336
2013-10-05	15	9253.90999999782	185	2406
2013-10-05	16	8562.94999999994	165	2127
2013-10-05	17	7021.449999999993	174	1766
2013-10-05	18	6016.300000000001	144	1451
2013-10-05	19	4549.880000000004	122	1145
2013-10-05	20	3361.2100000000037	83	849
2013-10-05	21	432.97999999999996	9	116
2013-10-06	8	213.32	3	29
2013-10-06	9	3339.480000000003	83	818
2013-10-06	10	8356.769999999953	163	2085
2013-10-06	11	8563.009999999946	166	2238
2013-10-06	12	8990.319999999943	161	2126
2013-10-06	13	9570.43999999992	174	2499
2013-10-06	14	10419.419999999891	182	2615
2013-10-06	15	8982.319999999921	187	2280
2013-10-06	16	10314.339999999898	197	2698
2013-10-06	17	9378.029999999924	208	2435
2013-10-06	18	8217.239999999963	187	2094
2013-10-06	19	4457.540000000006	125	1234
2013-10-06	20	5298.6700000000055	105	1224
2013-10-06	21	312.34999999999997	5	64
2013-10-07	7	166.67	3	30
2013-10-07	8	0.39	1	1
2013-10-07	9	2809.760000000002	80	704
2013-10-07	10	3986.4600000000046	89	906
2013-10-07	11	5034.640000000006	128	1263
2013-10-07	12	5256.340000000005	126	1229
2013-10-07	13	5155.390000000005	120	1326
2013-10-07	14	5512.990000000006	143	1363
2013-10-07	15	7135.699999999991	144	1706
2013-10-07	16	6058.970000000005	146	1596
2013-10-07	17	5774.360000000004	162	1543
2013-10-07	18	5142.910000000005	173	1334
2013-10-07	19	7511.349999999982	180	1912
2013-10-07	20	4985.750000000004	129	1298
2013-10-07	21	3900.7400000000043	95	923
2013-10-07	22	30.860000000000003	2	15
2013-10-08	7	155.49	3	29
2013-10-08	9	1693.610000000001	56	423
2013-10-08	10	3261.790000000002	85	787
2013-10-08	11	5314.410000000006	131	1255
2013-10-08	12	5527.360000000007	149	1341
2013-10-08	13	5012.080000000005	131	1298
2013-10-08	14	5672.7100000000055	128	1421
2013-10-08	15	5044.080000000004	129	1248
2013-10-08	16	4686.020000000004	118	1194
2013-10-08	17	5649.580000000005	143	1455
2013-10-08	18	5904.649999999998	155	1437
2013-10-08	19	5854.450000000006	165	1507
2013-10-08	20	3914.750000000003	108	1047
2013-10-08	21	2728.700000000001	69	759
2013-10-08	22	125.05000000000001	5	31
2013-10-09	8	14.15	1	2
2013-10-09	9	2732.930000000002	73	668
2013-10-09	10	3097.890000000004	77	814
2013-10-09	11	3566.660000000003	127	993
2013-10-09	12	4969.650000000003	125	1201
2013-10-09	13	4442.560000000006	118	1136
2013-10-09	14	5905.070000000005	136	1479
2013-10-09	15	5536.0400000000045	156	1373
2013-10-09	16	5454.610000000007	125	1289
2013-10-09	17	6607.449999999997	146	1634
2013-10-09	18	4226.460000000004	141	1050
2013-10-09	19	5122.430000000005	143	1263
2013-10-09	20	3910.0400000000045	119	1029
2013-10-09	21	3468.7400000000034	99	905
2013-10-09	22	115.09	3	27
2013-10-10	7	163.56	3	29
2013-10-10	9	2648.9700000000016	77	699
2013-10-10	10	3841.720000000004	83	865
2013-10-10	11	5440.580000000002	123	1337
2013-10-10	12	3983.520000000003	127	1066
2013-10-10	13	6593.539999999999	157	1516
2013-10-10	14	6083.9600000000055	150	1518
2013-10-10	15	5115.690000000006	124	1180
2013-10-10	16	5085.460000000002	125	1289
2013-10-10	17	4919.830000000006	138	1259
2013-10-10	18	5421.8300000000045	142	1404
2013-10-10	19	4730.460000000004	127	1097
2013-10-10	20	3739.730000000005	99	895
2013-10-10	21	3419.800000000003	86	916
2013-10-10	22	66.91	3	26
2013-10-11	5	214.0	1	6
2013-10-11	8	367.41999999999996	7	67
2013-10-11	9	3526.6600000000044	74	701
2013-10-11	10	4317.040000000006	99	1088
2013-10-11	11	6104.530000000003	149	1405
2013-10-11	12	6264.680000000005	134	1401
2013-10-11	13	7245.979999999992	165	1703
2013-10-11	14	4928.7500000000055	128	1088
2013-10-11	15	6646.189999999999	150	1608
2013-10-11	16	5359.670000000005	127	1336
2013-10-11	17	6332.180000000004	128	1592
2013-10-11	18	6007.140000000004	150	1545
2013-10-11	19	4739.230000000003	116	1144
2013-10-11	20	4169.530000000004	92	1006
2013-10-11	21	2477.4400000000023	60	572
2013-10-11	22	53.03000000000001	2	14
2013-10-12	8	225.69000000000005	3	30
2013-10-12	9	4541.880000000004	84	1060
2013-10-12	10	7347.499999999969	148	1658
2013-10-12	11	7195.679999999996	126	1604
2013-10-12	12	7042.7599999999975	167	1665
2013-10-12	13	10501.779999999904	193	2592
2013-10-12	14	9849.73999999992	177	2225
2013-10-12	15	7319.960000000001	161	1821
2013-10-12	16	7081.709999999993	144	1659
2013-10-12	17	7640.2499999999745	158	1839
2013-10-12	18	6249.799999999998	138	1570
2013-10-12	19	3975.6800000000057	108	1043
2013-10-12	20	3421.410000000003	81	896
2013-10-12	21	136.34	4	52
2013-10-13	8	196.66000000000003	4	29
2013-10-13	9	4094.7500000000055	96	1013
2013-10-13	10	8133.439999999986	140	1970
2013-10-13	11	9403.819999999942	182	2468
2013-10-13	12	7379.8899999999885	168	1874
2013-10-13	13	8365.81999999996	181	2056
2013-10-13	14	8166.719999999965	153	2021
2013-10-13	15	9557.669999999915	184	2295
2013-10-13	16	9472.379999999917	191	2318
2013-10-13	17	8556.769999999944	175	2063
2013-10-13	18	9554.429999999913	197	2397
2013-10-13	19	4590.380000000004	138	1222
2013-10-13	20	4431.620000000005	93	1077
2013-10-13	21	52.540000000000006	3	16
2013-10-14	7	153.95	3	30
2013-10-14	8	35.979999999999976	2	-3
2013-10-14	9	2140.2000000000016	52	536
2013-10-14	10	3978.110000000006	101	980
2013-10-14	11	4985.310000000005	114	1238
2013-10-14	12	7114.7499999999945	165	1830
2013-10-14	13	6271.390000000005	138	1538
2013-10-14	14	5866.360000000006	132	1429
2013-10-14	15	5726.100000000003	140	1399
2013-10-14	16	7502.559999999987	167	1869
2013-10-14	17	5557.560000000005	149	1370
2013-10-14	18	7481.009999999989	172	1979
2013-10-14	19	5169.149999999982	134	1393
2013-10-14	20	3455.2100000000037	100	919
2013-10-14	21	4026.0500000000043	87	1041
2013-10-14	22	19.95	2	3
2013-10-15	6	119.96	2	16
2013-10-15	8	-412.51	2	-7
2013-10-15	9	2286.7300000000005	82	587
2013-10-15	10	3339.090000000003	84	750
2013-10-15	11	4637.960000000004	112	1121
2013-10-15	12	4952.520000000006	130	1223
2013-10-15	13	5948.7500000000055	142	1480
2013-10-15	14	4680.540000000005	125	1115
2013-10-15	15	6482.650000000003	144	1634
2013-10-15	16	5482.620000000007	140	1416
2013-10-15	17	6021.280000000001	147	1610
2013-10-15	18	6207.450000000006	151	1651
2013-10-15	19	4820.890000000004	138	1286
2013-10-15	20	4692.130000000004	113	1273
2013-10-15	21	3708.4100000000026	84	944
2013-10-15	22	90.87	3	30
2013-10-16	6	55.15	1	6
2013-10-16	7	56.629999999999995	1	8
2013-10-16	9	2140.5700000000006	70	486
2013-10-16	10	2530.5600000000018	75	589
2013-10-16	11	5696.330000000003	134	1325
2013-10-16	12	5206.860000000008	123	1325
2013-10-16	13	5014.600000000008	138	1314
2013-10-16	14	4349.600000000005	115	1189
2013-10-16	15	5124.400000000003	128	1233
2013-10-16	16	4735.190000000004	122	1175
2013-10-16	17	5771.650000000003	145	1398
2013-10-16	18	5331.050000000004	159	1389
2013-10-16	19	6167.840000000007	146	1506
2013-10-16	20	4268.2900000000045	111	1082
2013-10-16	21	3575.2800000000025	76	866
2013-10-16	22	194.07999999999998	5	63
2013-10-17	6	109.46000000000001	2	12
2013-10-17	7	28.56	1	5
2013-10-17	9	2358.9200000000014	61	600
2013-10-17	10	3617.2300000000005	87	860
2013-10-17	11	3143.7900000000022	91	786
2013-10-17	12	4173.090000000004	117	1020
2013-10-17	13	6253.6900000000005	169	1534
2013-10-17	14	4209.860000000003	129	1060
2013-10-17	15	5149.940000000004	123	1303
2013-10-17	16	5764.350000000006	113	1385
2013-10-17	17	5140.550000000003	140	1328
2013-10-17	18	6026.560000000006	149	1457
2013-10-17	19	5157.070000000002	114	1266
2013-10-17	20	3076.5299999999916	87	712
2013-10-17	21	1964.1900000000005	57	580
2013-10-17	22	278.53	4	59
2013-10-18	6	136.39	2	15
2013-10-18	9	2825.9600000000028	68	609
2013-10-18	10	4732.760000000004	110	1163
2013-10-18	11	5139.350000000007	127	1255
2013-10-18	12	6313.640000000001	152	1597
2013-10-18	13	6038.82	150	1572
2013-10-18	14	5808.960000000008	131	1381
2013-10-18	15	6721.760000000002	137	1630
2013-10-18	16	6728.379999999997	145	1702
2013-10-18	17	5985.960000000005	140	1596
2013-10-18	18	7732.809999999972	170	1878
2013-10-18	19	4374.370000000004	131	1141
2013-10-18	20	3270.150000000003	90	790
2013-10-18	21	2015.180000000001	53	570
2013-10-18	22	205.82999999999998	6	59
2013-10-19	7	184.54	2	16
2013-10-19	8	25.07	2	3
2013-10-19	9	2836.4100000000017	84	716
2013-10-19	10	7177.369999999988	150	1768
2013-10-19	11	8437.829999999947	153	2089
2013-10-19	12	10369.599999999888	183	2450
2013-10-19	13	8291.479999999969	167	2104
2013-10-19	14	6795.950000000001	170	1727
2013-10-19	15	8827.109999999937	179	2290
2013-10-19	16	7637.489999999969	161	1911
2013-10-19	17	6404.480000000001	154	1663
2013-10-19	18	6263.620000000006	140	1519
2013-10-19	19	4053.3500000000035	112	1087
2013-10-19	20	2887.6400000000012	79	744
2013-10-19	21	199.40000000000003	3	31
2013-10-20	8	177.01	2	16
2013-10-20	9	3354.550000000002	80	808
2013-10-20	10	7160.089999999993	142	1912
2013-10-20	11	10226.6499999999	168	2467
2013-10-20	12	10492.909999999902	203	2621
2013-10-20	13	8925.279999999939	161	2147
2013-10-20	14	8580.339999999947	188	2243
2013-10-20	15	10036.489999999896	184	2518
2013-10-20	16	9259.459999999928	199	2419
2013-10-20	17	9363.079999999924	193	2442
2013-10-20	18	7985.529999999976	180	1962
2013-10-20	19	6436.149999999999	132	1613
2013-10-20	20	3152.590000000003	68	840
2013-10-20	21	364.94999999999993	5	83
2013-10-21	6	3.5	1	1
2013-10-21	7	144.86	2	14
2013-10-21	9	3033.3900000000017	69	678
2013-10-21	10	3779.4900000000043	78	944
2013-10-21	11	4797.0800000000045	114	1162
2013-10-21	12	6897.659999999997	138	1612
2013-10-21	13	6019.630000000002	145	1453
2013-10-21	14	5488.640000000008	130	1407
2013-10-21	15	8080.5699999999615	166	1974
2013-10-21	16	6964.74	158	1784
2013-10-21	17	6782.359999999997	169	1780
2013-10-21	18	6696.680000000003	178	1706
2013-10-21	19	5452.680000000004	142	1406
2013-10-21	20	4163.670000000006	92	1027
2013-10-21	21	2365.540000000002	83	680
2013-10-21	22	22.9	2	9
2013-10-22	7	120.21000000000001	2	16
2013-10-22	8	-11.19	1	-1
2013-10-22	9	1911.830000000001	82	498
2013-10-22	10	3507.7800000000034	84	842
2013-10-22	11	5022.690000000004	125	1237
2013-10-22	12	4762.2900000000045	116	1215
2013-10-22	13	5873.320000000006	130	1391
2013-10-22	14	5280.740000000003	115	1355
2013-10-22	15	5858.040000000003	141	1543
2013-10-22	16	5996.549999999976	144	1607
2013-10-22	17	7071.029999999995	164	1828
2013-10-22	18	5741.910000000006	155	1544
2013-10-22	19	5699.0100000000075	128	1498
2013-10-22	20	5042.640000000008	110	1210
2013-10-22	21	2632.2700000000023	78	755
2013-10-22	22	16.41	1	5
2013-10-23	8	4.78	1	2
2013-10-23	9	2706.0300000000025	66	590
2013-10-23	10	3512.670000000004	108	872
2013-10-23	11	4588.770000000004	106	1022
2013-10-23	12	5139.300000000004	140	1165
2013-10-23	13	6280.480000000004	141	1498
2013-10-23	14	5624.580000000005	132	1361
2013-10-23	15	7058.139999999992	162	1830
2013-10-23	16	5863.41	131	1437
2013-10-23	17	6141.619999999972	141	1614
2013-10-23	18	6686.929999999994	164	1684
2013-10-23	19	5750.700000000006	131	1338
2013-10-23	20	2927.680000000004	98	741
2013-10-23	21	3661.4100000000035	100	935
2013-10-23	22	318.2599999999999	3	67
2013-10-24	9	1805.7400000000002	71	486
2013-10-24	10	4178.320000000004	82	970
2013-10-24	11	3462.9800000000037	115	862
2013-10-24	12	4895.560000000004	132	1142
2013-10-24	13	4767.3300000000045	134	1176
2013-10-24	14	5713.8800000000065	145	1397
2013-10-24	15	5392.420000000007	136	1385
2013-10-24	16	6221.640000000005	146	1493
2013-10-24	17	6006.670000000004	150	1553
2013-10-24	18	5444.770000000005	164	1464
2013-10-24	19	3885.620000000001	114	917
2013-10-24	20	4426.890000000002	92	1022
2013-10-24	21	2122.040000000001	77	599
2013-10-24	22	66.0	3	20
2013-10-25	7	128.59	2	16
2013-10-25	9	1862.540000000001	70	486
2013-10-25	10	5852.880000000008	121	1363
2013-10-25	11	5630.4099999999935	132	1384
2013-10-25	12	7075.19999999999	159	1756
2013-10-25	13	5009.340000000006	129	1259
2013-10-25	14	6743.949999999996	134	1579
2013-10-25	15	6380.989999999998	138	1515
2013-10-25	16	6002.380000000006	135	1466
2013-10-25	17	6105.370000000004	157	1494
2013-10-25	18	5989.830000000002	133	1513
2013-10-25	19	4608.950000000005	121	1190
2013-10-25	20	3370.5000000000027	77	808
2013-10-25	21	2294.620000000001	60	583
2013-10-25	22	144.98000000000002	4	55
2013-10-26	7	187.32	2	17
2013-10-26	8	7.470000000000001	2	3
2013-10-26	9	5278.430000000006	87	1220
2013-10-26	10	5847.350000000003	108	1496
2013-10-26	11	5952.460000000003	136	1472
2013-10-26	12	6872.099999999997	142	1667
2013-10-26	13	7640.8399999999765	178	1741
2013-10-26	14	6996.870000000003	164	1901
2013-10-26	15	9222.289999999914	174	2167
2013-10-26	16	9000.249999999945	194	2179
2013-10-26	17	7749.279999999979	161	1843
2013-10-26	18	5971.460000000006	161	1584
2013-10-26	19	5405.960000000006	123	1342
2013-10-26	20	5410.560000000008	89	1249
2013-10-26	21	180.18	5	32
2013-10-27	8	179.1	2	16
2013-10-27	9	4334.950000000004	111	1139
2013-10-27	10	6562.640000000001	139	1708
2013-10-27	11	7601.92999999998	147	2069
2013-10-27	12	9114.739999999916	184	2369
2013-10-27	13	9893.17999999991	195	2535
2013-10-27	14	7113.949999999992	158	1924
2013-10-27	15	7399.61999999996	157	1983
2013-10-27	16	9016.47999999994	205	2396
2013-10-27	17	11068.559999999885	201	2704
2013-10-27	18	8742.479999999949	186	2333
2013-10-27	19	6251.5399999999845	139	1554
2013-10-27	20	4661.3800000000065	98	1090
2013-10-27	21	543.8200000000002	9	147
2013-10-28	8	124.25	3	14
2013-10-28	9	1995.690000000001	61	529
2013-10-28	10	4034.6100000000015	87	965
2013-10-28	11	6685.45	120	1593
2013-10-28	12	7356.399999999987	168	1827
2013-10-28	13	7257.719999999992	158	1734
2013-10-28	14	6250.050000000002	141	1521
2013-10-28	15	6131.420000000003	139	1528
2013-10-28	16	6489.150000000002	155	1720
2013-10-28	17	7140.789999999994	163	1787
2013-10-28	18	7273.1999999999925	167	1813
2013-10-28	19	5787.260000000004	143	1490
2013-10-28	20	4245.470000000004	107	1075
2013-10-28	21	3182.8200000000033	79	812
2013-10-28	22	72.47	2	25
2013-10-29	5	66.84	1	8
2013-10-29	9	2131.010000000001	50	475
2013-10-29	10	4151.530000000004	90	979
2013-10-29	11	5193.180000000005	120	1296
2013-10-29	12	6920.289999999993	144	1657
2013-10-29	13	4728.450000000005	124	1175
2013-10-29	14	7535.919999999986	156	1727
2013-10-29	15	7100.799999999995	165	1825
2013-10-29	16	5115.280000000004	113	1277
2013-10-29	17	6519.020000000008	155	1591
2013-10-29	18	7000.159999999993	161	1864
2013-10-29	19	5789.910000000005	150	1452
2013-10-29	20	4713.520000000004	122	1151
2013-10-29	21	4240.690000000004	83	1011
2013-10-29	22	136.27999999999997	3	19
2013-10-30	6	56.9	1	7
2013-10-30	8	5.0	1	3
2013-10-30	9	2051.120000000001	69	455
2013-10-30	10	3858.5000000000045	100	938
2013-10-30	11	4647.140000000006	113	1156
2013-10-30	12	5435.670000000009	144	1312
2013-10-30	13	6627.810000000001	149	1557
2013-10-30	14	7433.979999999976	151	1766
2013-10-30	15	4587.070000000005	120	1179
2013-10-30	16	5290.180000000006	134	1247
2013-10-30	17	5756.5500000000075	166	1498
2013-10-30	18	6865.719999999999	167	1725
2013-10-30	19	5320.930000000005	141	1361
2013-10-30	20	3211.8400000000024	83	819
2013-10-30	21	2723.0600000000018	69	694
2013-10-31	6	60.84	1	8
2013-10-31	9	2293.760000000001	64	570
2013-10-31	10	3214.9400000000032	85	745
2013-10-31	11	4645.450000000006	129	1194
2013-10-31	12	5668.730000000007	151	1365
2013-10-31	13	6178.149999998044	140	1549
2013-10-31	14	6182.940000000004	135	1501
2013-10-31	15	5943.570000000007	142	1454
2013-10-31	16	5194.360000000007	134	1239
2013-10-31	17	6184.400000000008	142	1513
2013-10-31	18	4886.760000000005	142	1287
2013-10-31	19	4852.020000000006	120	1231
2013-10-31	20	2947.0900000000015	83	750
2013-10-31	21	2833.090000000002	66	662
2013-10-31	22	89.53000000000002	2	23
2013-11-01	6	78.79	1	8
2013-11-01	8	-3.99	1	-1
2013-11-01	9	2392.310000000001	88	559
2013-11-01	10	3198.470000000005	79	767
2013-11-01	11	4650.270000000004	111	1154
2013-11-01	12	5798.2800000000025	144	1391
2013-11-01	13	5578.580000000008	155	1354
2013-11-01	14	5317.470000000005	145	1258
2013-11-01	15	5386.370000000005	130	1402
2013-11-01	16	4563.2900000000045	123	1142
2013-11-01	17	5294.7500000000055	123	1378
2013-11-01	18	5229.280000000008	139	1259
